listing_id,candidate_event_id,label,split,embedding_cosine_sim
L001132,nfl_401772846,0,test,0.15766564
L001132,nba_401810523,0,test,0.2557627
L001132,nba_401810622,0,test,0.24438098
L001132,nba_401810493,0,test,0.34641585
L001132,nba_401810776,0,test,0.3038877
L001132,nba_401810397,0,test,0.28015482
L001132,nba_401810513,0,test,0.30189273
L001133,nba_401810739,1,test,0.9003304
L001133,nba_401810771,0,test,0.78723735
L001133,nba_401810730,0,test,0.7279326
L001133,nba_401810724,0,test,0.70183593
L001133,nba_401810759,0,test,0.69959795
L001133,nba_401810766,0,test,0.65436524
L001133,nba_401810761,0,test,0.6800122
L001133,nba_401810726,0,test,0.6224869
L001133,nba_401810734,0,test,0.6407702
L001133,nba_401810746,0,test,0.6455114
L001133,nba_401810769,0,test,0.653481
L001133,nba_401810755,0,test,0.58429414
L001133,nba_401810750,0,test,0.602159
L001133,nba_401810772,0,test,0.6617773
L001133,nba_401810728,0,test,0.66070473
L001133,nba_401810720,0,test,0.6060194
L001134,nba_401810739,1,test,0.29579902
L001134,nba_401810771,0,test,0.35143685
L001134,nba_401810730,0,test,0.2865372
L001134,nba_401810724,0,test,0.25898516
L001134,nba_401810726,0,test,0.25839877
L001134,nba_401810759,0,test,0.3158904
L001134,nba_401810766,0,test,0.27049017
L001134,nba_401810761,0,test,0.298304
L001134,nba_401810736,0,test,0.2584172
L001134,nba_401810734,0,test,0.3032113
L001134,nba_401810746,0,test,0.358819
L001134,nba_401810769,0,test,0.3402341
L001134,nba_401810755,0,test,0.3193869
L001134,nba_401810750,0,test,0.34076628
L001134,nba_401810772,0,test,0.30012298
L001134,nba_401810728,0,test,0.31119764
L001134,nba_401810720,0,test,0.32054603
L001135,nba_401810739,1,test,0.9551983
L001135,nba_401810771,0,test,0.841432
L001135,nba_401810730,0,test,0.7858445
L001135,nba_401810724,0,test,0.77135164
L001135,nba_401810759,0,test,0.7430718
L001135,nba_401810766,0,test,0.7047149
L001135,nba_401810761,0,test,0.73735887
L001135,nba_401810726,0,test,0.68086624
L001135,nba_401810734,0,test,0.6928965
L001135,nba_401810746,0,test,0.7041147
L001135,nba_401810769,0,test,0.7020675
L001135,nba_401810755,0,test,0.6446073
L001135,nba_401810750,0,test,0.6688473
L001135,nba_401810772,0,test,0.7285014
L001135,nba_401810728,0,test,0.718637
L001135,nba_401810720,0,test,0.66408265
L001136,nfl_401772728,1,val,0.85494816
L001136,nfl_401772958,0,val,0.7882767
L001136,nfl_401772892,0,val,0.77378297
L001136,nfl_401772813,0,val,0.7812342
L001136,nfl_401772771,0,val,0.7533033
L001136,nfl_401772916,0,val,0.7339315
L001136,nfl_401772750,0,val,0.7409323
L001136,nfl_401772808,0,val,0.6942826
L001136,nfl_401772821,0,val,0.7130177
L001136,nfl_401772945,0,val,0.7300713
L001136,nfl_401772763,0,val,0.71211433
L001136,nfl_401772795,0,val,0.7119781
L001136,nfl_401772847,0,val,0.7275208
L001136,nfl_401772781,0,val,0.6500041
L001136,nfl_401772755,0,val,0.67280674
L001136,nfl_401772868,0,val,0.7402023
L001136,nfl_401772922,0,val,0.6751611
L001136,nfl_401772804,0,val,0.6816104
L001136,nfl_401772720,0,val,0.76467085
L001136,nfl_401772751,0,val,0.6552963
L001137,nfl_401772728,1,val,0.933548
L001137,nfl_401772727,0,val,0.6540492
L001137,nfl_401772834,0,val,0.62836003
L001137,nfl_401772833,0,val,0.61190224
L001137,nfl_401772715,0,val,0.5995764
L001137,nfl_401772811,0,val,0.61587
L001137,nfl_401772725,0,val,0.56673545
L001137,nfl_401772724,0,val,0.58269346
L001137,nfl_401772730,0,val,0.5893074
L001137,nfl_401772919,0,val,0.57876897
L001137,nfl_401772726,0,val,0.6175356
L001138,nfl_401772728,1,val,0.8306917
L001138,nfl_401772958,0,val,0.74977803
L001138,nfl_401772892,0,val,0.74414074
L001138,nfl_401772813,0,val,0.76080316
L001138,nfl_401772771,0,val,0.72737134
L001138,nfl_401772916,0,val,0.7018472
L001138,nfl_401772750,0,val,0.71333635
L001138,nfl_401772808,0,val,0.6600613
L001138,nfl_401772821,0,val,0.6736074
L001138,nfl_401772945,0,val,0.69055986
L001138,nfl_401772763,0,val,0.66745335
L001138,nfl_401772795,0,val,0.6712314
L001138,nfl_401772847,0,val,0.6846061
L001138,nfl_401772781,0,val,0.6028296
L001138,nfl_401772755,0,val,0.62958395
L001138,nfl_401772868,0,val,0.70088613
L001138,nfl_401772922,0,val,0.635507
L001138,nfl_401772804,0,val,0.63415885
L001138,nfl_401772720,0,val,0.72701377
L001138,nfl_401772751,0,val,0.6078475
L001139,nfl_401772728,1,val,0.36772192
L001139,nfl_401772919,0,val,0.3807064
L001140,nba_401810455,1,val,0.8769009
L001140,nba_401810484,0,val,0.87908995
L001140,nba_401810550,0,val,0.719692
L001140,nba_401810852,0,val,0.7507271
L001140,nba_401810539,0,val,0.73122
L001140,nba_401810170,0,val,0.7303021
L001140,nba_401810241,0,val,0.7251049
L001140,nba_401810409,0,val,0.759249
L001140,nba_401810033,0,val,0.70570695
L001140,nba_401811017,0,val,0.7584784
L001140,nba_401810392,0,val,0.7409947
L001140,nba_401809242,0,val,0.77397114
L001140,nba_401810805,0,val,0.72637796
L001140,nba_401810914,0,val,0.7388221
L001140,nba_401869188,0,val,0.77810806
L001140,nba_401810726,0,val,0.77488863
L001140,nba_401810523,0,val,0.71844786
L001140,nba_401869401,0,val,0.76940817
L001140,nba_401810103,0,val,0.7352153
L001140,nba_401810017,0,val,0.73577476
L001141,nba_401810455,1,val,0.6408675
L001141,nba_401810460,0,val,0.65743315
L001141,nba_401810472,0,val,0.675445
L001141,nba_401810463,0,val,0.61778504
L001141,nba_401810432,0,val,0.59246
L001141,nba_401810430,0,val,0.59196734
L001141,nba_401809250,0,val,0.5724666
L001141,nba_401810466,0,val,0.4870469
L001141,nba_401810453,0,val,0.49718124
L001141,nba_401810437,0,val,0.511789
L001141,nba_401810470,0,val,0.49707204
L001141,nba_401810433,0,val,0.55873317
L001141,nba_401809248,0,val,0.5755404
L001141,nba_401810445,0,val,0.5669842
L001141,nba_401810464,0,val,0.5738089
L001141,nba_401810427,0,val,0.60493886
L001141,nba_401810449,0,val,0.558053
L001141,nba_401809247,0,val,0.5847044
L001141,nba_401810444,0,val,0.6080942
L001141,nba_401810441,0,val,0.59070814
L001142,nba_401810455,1,val,0.8518381
L001142,nba_401810484,0,val,0.84973514
L001142,nba_401810550,0,val,0.6887313
L001142,nba_401810852,0,val,0.7222928
L001142,nba_401810539,0,val,0.70703053
L001142,nba_401810170,0,val,0.7002472
L001142,nba_401810241,0,val,0.69530773
L001142,nba_401810409,0,val,0.7362151
L001142,nba_401810033,0,val,0.68388253
L001142,nba_401811017,0,val,0.73102987
L001142,nba_401810392,0,val,0.7196274
L001142,nba_401809242,0,val,0.72615445
L001142,nba_401810805,0,val,0.7071445
L001142,nba_401810914,0,val,0.7132655
L001142,nba_401869188,0,val,0.7447189
L001142,nba_401810726,0,val,0.7417383
L001142,nba_401810523,0,val,0.69325864
L001142,nba_401869401,0,val,0.7353332
L001142,nba_401810103,0,val,0.7010738
L001142,nba_401810017,0,val,0.70113075
L001143,nba_401810455,1,val,0.47697395
L001143,nba_401810985,0,val,0.47028983
L001143,nba_401810550,0,val,0.50794613
L001143,nba_401810852,0,val,0.5119978
L001143,nba_401810539,0,val,0.5242425
L001143,nba_401810170,0,val,0.49968386
L001143,nba_401810241,0,val,0.48739558
L001143,nba_401810409,0,val,0.54291224
L001143,nba_401810033,0,val,0.5141727
L001143,nba_401811017,0,val,0.52077186
L001143,nba_401810392,0,val,0.53595704
L001143,nba_401809242,0,val,0.48111728
L001143,nba_401810805,0,val,0.49809432
L001143,nba_401810914,0,val,0.507682
L001143,nba_401869188,0,val,0.492463
L001143,nba_401810726,0,val,0.49189115
L001143,nba_401810523,0,val,0.49544078
L001143,nba_401869401,0,val,0.49017406
L001143,nba_401810103,0,val,0.49484652
L001143,nba_401810017,0,val,0.5270657
L001144,nba_401810016,1,train,0.90303606
L001144,nba_401812680,0,train,0.8871039
L001144,nba_401810816,0,train,0.7514899
L001144,nba_401810202,0,train,0.785329
L001144,nba_401812702,0,train,0.8012786
L001144,nba_401810555,0,train,0.7767613
L001144,nba_401810948,0,train,0.7915075
L001144,nba_401810506,0,train,0.79797053
L001144,nba_401858693,0,train,0.80371475
L001144,nba_401810283,0,train,0.80763566
L001144,nba_401809948,0,train,0.7780973
L001144,nba_401810246,0,train,0.7710068
L001144,nba_401810120,0,train,0.79965436
L001144,nba_401810659,0,train,0.77020955
L001144,nba_401810934,0,train,0.7939352
L001144,nba_401810313,0,train,0.8131297
L001144,nba_401810031,0,train,0.793396
L001144,nba_401810966,0,train,0.7842672
L001144,nba_401810379,0,train,0.7917391
L001144,nba_401812688,0,train,0.80141294
L001145,nba_401810016,1,train,0.8955022
L001145,nba_401812680,0,train,0.8764161
L001145,nba_401810816,0,train,0.7434987
L001145,nba_401810202,0,train,0.81170994
L001145,nba_401812702,0,train,0.807595
L001145,nba_401810555,0,train,0.8085717
L001145,nba_401810948,0,train,0.82827675
L001145,nba_401810506,0,train,0.839615
L001145,nba_401858693,0,train,0.8411535
L001145,nba_401810283,0,train,0.8245683
L001145,nba_401809948,0,train,0.80041456
L001145,nba_401810246,0,train,0.79363924
L001145,nba_401810120,0,train,0.8191847
L001145,nba_401810659,0,train,0.80552363
L001145,nba_401810934,0,train,0.8185258
L001145,nba_401810313,0,train,0.8504292
L001145,nba_401810031,0,train,0.8119384
L001145,nba_401810966,0,train,0.8192283
L001145,nba_401810379,0,train,0.8353344
L001145,nba_401812688,0,train,0.81340575
L001146,nba_401810016,1,train,0.8532858
L001146,nba_401810031,0,train,0.7667948
L001146,nba_401809506,0,train,0.80046326
L001146,nba_401810027,0,train,0.72962105
L001146,nba_401810002,0,train,0.7320045
L001146,nfl_401772871,0,train,0.54403234
L001147,nba_401810016,1,train,0.95208645
L001147,nba_401810031,0,train,0.86254346
L001147,nba_401809506,0,train,0.8653448
L001147,nba_401810027,0,train,0.6749884
L001147,nba_401810002,0,train,0.6904398
L001147,nfl_401772871,0,train,0.5322331
L001148,nfl_401772739,1,train,0.5801556
L001148,nfl_401772742,0,train,0.4846455
L001148,nfl_401772737,0,train,0.41988814
L001148,nfl_401772738,0,train,0.4137856
L001148,nfl_401772847,0,train,0.40524536
L001148,nfl_401772849,0,train,0.5119467
L001148,nfl_401772848,0,train,0.45711333
L001148,nfl_401772921,0,train,0.41707522
L001148,nfl_401772813,0,train,0.42834353
L001148,nfl_401772938,0,train,0.42532
L001148,nfl_401772845,0,train,0.46350375
L001148,nfl_401772741,0,train,0.45791772
L001149,nfl_401772739,1,train,0.90727115
L001149,nfl_401772760,0,train,0.79264975
L001149,nfl_401772882,0,train,0.8340553
L001149,nfl_401772900,0,train,0.8181565
L001149,nfl_401772815,0,train,0.81195605
L001149,nfl_401772966,0,train,0.8248731
L001149,nfl_401772830,0,train,0.8132025
L001149,nfl_401772878,0,train,0.7086436
L001149,nfl_401772612,0,train,0.69832706
L001149,nfl_401772931,0,train,0.6714723
L001149,nfl_401772864,0,train,0.66500455
L001149,nfl_401772899,0,train,0.5733502
L001149,nfl_401772841,0,train,0.6828174
L001149,nfl_401772905,0,train,0.6509267
L001149,nfl_401772636,0,train,0.7173213
L001149,nfl_401772914,0,train,0.6839783
L001149,nfl_401772919,0,train,0.6674925
L001149,nfl_401772838,0,train,0.7338754
L001149,nfl_401772631,0,train,0.5294949
L001149,nfl_401772763,0,train,0.65727186
L001150,nfl_401772739,1,train,0.786237
L001150,nfl_401772760,0,train,0.6243242
L001150,nfl_401772882,0,train,0.6579052
L001150,nfl_401772900,0,train,0.6504059
L001150,nfl_401772815,0,train,0.6347349
L001150,nfl_401772966,0,train,0.6462085
L001150,nfl_401772830,0,train,0.63947034
L001150,nfl_401772878,0,train,0.65636647
L001150,nfl_401772612,0,train,0.63032687
L001150,nfl_401772931,0,train,0.6181371
L001150,nfl_401772864,0,train,0.5635961
L001150,nfl_401772899,0,train,0.5179038
L001150,nfl_401772841,0,train,0.6488583
L001150,nfl_401772905,0,train,0.5764429
L001150,nfl_401772636,0,train,0.58325756
L001150,nfl_401772914,0,train,0.5562373
L001150,nfl_401772919,0,train,0.52858746
L001150,nfl_401772838,0,train,0.57362264
L001150,nfl_401772631,0,train,0.44624937
L001150,nfl_401772763,0,train,0.49200764
L001151,nfl_401772739,1,train,0.96830213
L001151,nfl_401772737,0,train,0.6612315
L001151,nfl_401772738,0,train,0.6136938
L001151,nfl_401772847,0,train,0.662668
L001151,nfl_401772742,0,train,0.6859627
L001151,nfl_401772849,0,train,0.7108958
L001151,nfl_401772848,0,train,0.72309583
L001151,nfl_401772921,0,train,0.6942998
L001151,nfl_401772813,0,train,0.61317515
L001151,nfl_401772938,0,train,0.66759425
L001151,nfl_401772845,0,train,0.6968968
L001151,nfl_401772741,0,train,0.66218853
L001152,nba_401810879,1,train,0.63040185
L001152,nba_401810884,0,train,0.4951157
L001152,nba_401810865,0,train,0.5551374
L001152,nba_401810862,0,train,0.60925734
L001152,nba_401810844,0,train,0.6104466
L001152,nba_401810847,0,train,0.54031706
L001152,nba_401810861,0,train,0.46513915
L001152,nba_401810843,0,train,0.4447835
L001152,nba_401810867,0,train,0.42374533
L001152,nba_401810860,0,train,0.42122883
L001152,nba_401810875,0,train,0.39411923
L001152,nba_401810866,0,train,0.46511394
L001152,nba_401810859,0,train,0.41916776
L001152,nba_401810842,0,train,0.45579976
L001152,nba_401810855,0,train,0.46660298
L001152,nba_401810871,0,train,0.48328263
L001152,nba_401810869,0,train,0.4884932
L001152,nba_401810878,0,train,0.44045216
L001152,nba_401810883,0,train,0.5342782
L001152,nba_401810853,0,train,0.53115416
L001153,nba_401810879,1,train,0.44582707
L001153,nba_401810884,0,train,0.3763178
L001153,nba_401810894,0,train,0.34576163
L001153,nba_401810865,0,train,0.43667242
L001153,nba_401810893,0,train,0.45113748
L001153,nba_401810862,0,train,0.4904057
L001153,nba_401810861,0,train,0.3566055
L001153,nba_401810899,0,train,0.37533033
L001153,nba_401810901,0,train,0.40110317
L001153,nba_401810867,0,train,0.3886869
L001153,nba_401810860,0,train,0.38587695
L001154,nba_401810879,1,train,0.46783927
L001154,nba_401810894,0,train,0.46952075
L001154,nba_401810873,0,train,0.38534865
L001154,nba_401810861,0,train,0.30126727
L001154,nba_401810865,0,train,0.40416408
L001154,nba_401810862,0,train,0.43255353
L001154,nba_401810893,0,train,0.38530427
L001154,nba_401810902,0,train,0.35737407
L001154,nba_401810897,0,train,0.33337787
L001154,nba_401810875,0,train,0.29457992
L001154,nba_401810866,0,train,0.32983774
L001154,nba_401810898,0,train,0.33924744
L001154,nba_401810859,0,train,0.32155478
L001154,nba_401810855,0,train,0.33638093
L001154,nba_401810871,0,train,0.31246558
L001154,nba_401810869,0,train,0.3383045
L001154,nba_401810878,0,train,0.31311345
L001154,nba_401810896,0,train,0.38945335
L001154,nba_401810900,0,train,0.3226622
L001154,nba_401810883,0,train,0.40184546
L001155,nba_401810879,1,train,0.8495561
L001155,nba_401810894,0,train,0.6740876
L001155,nba_401810907,0,train,0.6295423
L001155,nba_401810865,0,train,0.7178272
L001155,nba_401810862,0,train,0.7435386
L001155,nba_401810893,0,train,0.6705955
L001155,nba_401810904,0,train,0.6414925
L001155,nba_401810875,0,train,0.498591
L001155,nba_401810900,0,train,0.54205847
L001155,nba_401810883,0,train,0.5196007
L001155,nba_401810890,0,train,0.5308424
L001155,nba_401810909,0,train,0.5398326
L001155,nba_401810902,0,train,0.55590856
L001155,nba_401810897,0,train,0.57669026
L001155,nba_401810866,0,train,0.5588032
L001155,nba_401810898,0,train,0.57403076
L001155,nba_401810859,0,train,0.5404681
L001155,nba_401810871,0,train,0.53515553
L001155,nba_401810869,0,train,0.5788965
L001155,nba_401810878,0,train,0.52100164
L001156,nba_401810662,1,test,0.95353746
L001156,nba_401810867,0,test,0.87388134
L001156,nba_401810860,0,test,0.87602776
L001156,nba_401810309,0,test,0.8459174
L001156,nba_401810429,0,test,0.8696318
L001156,nba_401810639,0,test,0.8611601
L001156,nba_401811008,0,test,0.84561336
L001156,nba_401810176,0,test,0.8838719
L001156,nba_401809807,0,test,0.86262256
L001156,nba_401810230,0,test,0.84082127
L001156,nba_401810259,0,test,0.8448008
L001156,nba_401810843,0,test,0.8498468
L001156,nba_401810284,0,test,0.8502476
L001156,nba_401810289,0,test,0.8491677
L001156,nba_401810546,0,test,0.8613025
L001156,nba_401810023,0,test,0.8823645
L001156,nba_401810115,0,test,0.8873013
L001156,nba_401810621,0,test,0.8644941
L001156,nba_401810780,0,test,0.8528117
L001156,nba_401810125,0,test,0.8715179
L001157,nba_401810662,1,test,0.2429798
L001157,nba_401810674,0,test,0.27975085
L001157,nba_401810668,0,test,0.23686081
L001157,nba_401810660,0,test,0.25204146
L001157,nba_401810661,0,test,0.269964
L001158,nba_401810662,1,test,0.5794622
L001158,nba_401810674,0,test,0.45620537
L001158,nba_401810668,0,test,0.44154716
L001158,nba_401810661,0,test,0.469596
L001158,nba_401810660,0,test,0.5483238
L001158,nba_401810657,0,test,0.48277906
L001158,nba_401810665,0,test,0.46632212
L001158,nba_401810647,0,test,0.4935259
L001158,nba_401810675,0,test,0.4829101
L001158,nba_401810670,0,test,0.46072802
L001158,nba_401810663,0,test,0.46978432
L001158,nba_401810669,0,test,0.48695493
L001158,nba_401810654,0,test,0.42825592
L001158,nba_401810680,0,test,0.48733187
L001158,nba_401810653,0,test,0.43469578
L001158,nba_401810652,0,test,0.49697965
L001158,nba_401810685,0,test,0.48795727
L001158,nba_401810681,0,test,0.4449711
L001159,nba_401810662,1,test,0.9611131
L001159,nba_401810674,0,test,0.62959844
L001159,nba_401810680,0,test,0.54989696
L001159,nba_401810651,0,test,0.58161634
L001159,nba_401810671,0,test,0.5525329
L001159,nba_401810657,0,test,0.59272945
L001159,nba_401810665,0,test,0.564229
L001159,nba_401810647,0,test,0.5676525
L001159,nba_401810675,0,test,0.5627749
L001159,nba_401810670,0,test,0.5389285
L001159,nba_401810668,0,test,0.5748583
L001159,nba_401810663,0,test,0.57663333
L001159,nba_401810669,0,test,0.5731453
L001159,nba_401810661,0,test,0.5226753
L001159,nba_401810654,0,test,0.5640038
L001159,nba_401810653,0,test,0.5217004
L001159,nba_401810652,0,test,0.5488888
L001159,nba_401810685,0,test,0.5275245
L001159,nba_401810681,0,test,0.53153014
L001160,nba_401810155,1,train,0.9463084
L001160,nba_401809821,0,train,0.858148
L001160,nba_401810168,0,train,0.76887774
L001160,nba_401810170,0,train,0.7948074
L001160,nba_401809820,0,train,0.77884376
L001160,nfl_401772694,0,train,0.5982456
L001161,nba_401810155,1,train,0.9463084
L001161,nba_401809821,0,train,0.858148
L001161,nba_401810168,0,train,0.76887774
L001161,nba_401810170,0,train,0.7948074
L001161,nba_401809820,0,train,0.77884376
L001161,nfl_401772694,0,train,0.5982456
L001162,nba_401810155,1,train,0.74547315
L001162,nba_401811011,0,train,0.7617709
L001162,nba_401810488,0,train,0.74975824
L001162,nba_401809954,0,train,0.7736763
L001162,nba_401810330,0,train,0.74932367
L001162,nba_401810418,0,train,0.76646703
L001162,nba_401810432,0,train,0.699883
L001162,nba_401810901,0,train,0.73324764
L001162,nba_401810823,0,train,0.7420798
L001162,nba_401809821,0,train,0.76136166
L001162,nba_401810917,0,train,0.75743484
L001162,nba_401810587,0,train,0.73085797
L001162,nba_401810712,0,train,0.7545341
L001162,nba_401810656,0,train,0.794609
L001162,nba_401810753,0,train,0.7825977
L001162,nba_401810348,0,train,0.73201185
L001162,nba_401810061,0,train,0.745657
L001162,nba_401810079,0,train,0.79563737
L001162,nba_401812709,0,train,0.7942864
L001162,nba_401810316,0,train,0.7494272
L001163,nba_401810155,1,train,0.93385196
L001163,nba_401809821,0,train,0.84758294
L001163,nba_401810168,0,train,0.76849127
L001163,nba_401810170,0,train,0.78795534
L001163,nba_401809820,0,train,0.7989001
L001163,nfl_401772694,0,train,0.5979892
L001164,nba_401811048,1,train,0.8394396
L001164,nba_401810401,0,train,0.8438891
L001164,nba_401810884,0,train,0.74179626
L001164,nba_401810416,0,train,0.7321384
L001164,nba_401810820,0,train,0.7617259
L001164,nba_401810950,0,train,0.7514379
L001164,nba_401812703,0,train,0.7254751
L001164,nba_401810346,0,train,0.76265395
L001164,nba_401810076,0,train,0.74665076
L001164,nba_401836795,0,train,0.72600186
L001164,nba_401810448,0,train,0.74933076
L001164,nba_401810709,0,train,0.7416563
L001164,nba_401810211,0,train,0.75741106
L001164,nba_401809988,0,train,0.72136754
L001164,nba_401810128,0,train,0.7500852
L001164,nba_401810861,0,train,0.7564206
L001164,nba_401810532,0,train,0.75530726
L001164,nba_401810538,0,train,0.7419627
L001164,nba_401809950,0,train,0.7133466
L001164,nba_401810430,0,train,0.7387643
L001165,nba_401811048,1,train,0.8622948
L001165,nba_401811032,0,train,0.82148695
L001165,nba_401811035,0,train,0.73598015
L001165,nba_401811051,0,train,0.57871443
L001165,nba_401811025,0,train,0.6723694
L001165,nba_401811050,0,train,0.58988893
L001165,nba_401811036,0,train,0.5692624
L001165,nba_401811044,0,train,0.64475876
L001165,nba_401811052,0,train,0.63994896
L001165,nba_401811024,0,train,0.65521204
L001165,nba_401811039,0,train,0.61620027
L001165,nba_401811033,0,train,0.676405
L001165,nba_401811049,0,train,0.62696254
L001165,nba_401866754,0,train,0.6290139
L001166,nba_401811048,1,train,0.45450646
L001166,nba_401811032,0,train,0.34416765
L001166,nba_401811035,0,train,0.2947276
L001166,nba_401811024,0,train,0.42574337
L001166,nba_401811025,0,train,0.3064423
L001166,nba_401811030,0,train,0.33142474
L001166,nba_401811040,0,train,0.33016372
L001166,nba_401811053,0,train,0.34140867
L001166,nba_401811045,0,train,0.31409636
L001166,nba_401811051,0,train,0.37941837
L001166,nba_401811050,0,train,0.2732036
L001166,nba_401811036,0,train,0.32731998
L001166,nba_401811044,0,train,0.3620631
L001166,nba_401811052,0,train,0.29946566
L001166,nba_401811039,0,train,0.25223565
L001166,nba_401811033,0,train,0.3436334
L001166,nba_401811049,0,train,0.36813527
L001166,nba_401866754,0,train,0.3539834
L001167,nba_401811048,1,train,0.86377525
L001167,nba_401811032,0,train,0.7121927
L001167,nba_401811035,0,train,0.6030413
L001167,nba_401811051,0,train,0.5257036
L001167,nba_401811025,0,train,0.564646
L001167,nba_401811050,0,train,0.53243655
L001167,nba_401811036,0,train,0.49839854
L001167,nba_401811044,0,train,0.5316046
L001167,nba_401811052,0,train,0.5484359
L001167,nba_401811024,0,train,0.58793813
L001167,nba_401811039,0,train,0.49557227
L001167,nba_401811033,0,train,0.56004494
L001167,nba_401811049,0,train,0.55455875
L001167,nba_401866754,0,train,0.5742773
L001168,nba_401809990,0,train,0.80699337
L001168,nba_401812730,1,train,0.80941725
L001168,nba_401810645,0,train,0.80795366
L001168,nba_401810822,0,train,0.7469913
L001168,nba_401810364,0,train,0.75529975
L001168,nba_401810137,0,train,0.6897681
L001168,nba_401810525,0,train,0.70312643
L001168,nba_401809940,0,train,0.69814473
L001168,nba_401810736,0,train,0.6954863
L001168,nba_401812715,0,train,0.69395936
L001168,nba_401810471,0,train,0.69511366
L001168,nba_401810095,0,train,0.71088344
L001168,nba_401810386,0,train,0.7039473
L001168,nba_401810912,0,train,0.6737143
L001168,nba_401810248,0,train,0.6554428
L001168,nba_401810060,0,train,0.6855991
L001168,nba_401809819,0,train,0.67616785
L001168,nba_401810285,0,train,0.67607963
L001168,nba_401810898,0,train,0.65654075
L001168,nba_401810504,0,train,0.69777846
L001169,nba_401812730,1,train,0.4385285
L001169,nba_401812715,0,train,0.40761876
L001169,nba_401812720,0,train,0.36909676
L001169,nba_401812731,0,train,0.3098522
L001169,nba_401812723,0,train,0.23647109
L001169,nba_401812737,0,train,0.32494086
L001169,nba_401812726,0,train,0.43171287
L001169,nba_401812735,0,train,0.29742295
L001169,nba_401812734,0,train,0.37191027
L001169,nba_401812714,0,train,0.39268303
L001169,nba_401812736,0,train,0.31376803
L001169,nba_401812721,0,train,0.3714508
L001169,nba_401812725,0,train,0.27571613
L001170,nba_401809990,0,train,0.8640359
L001170,nba_401812730,1,train,0.86641294
L001170,nba_401810645,0,train,0.8668259
L001170,nba_401810822,0,train,0.8081453
L001170,nba_401810364,0,train,0.81289643
L001170,nba_401810137,0,train,0.7700721
L001170,nba_401810525,0,train,0.77199817
L001170,nba_401809940,0,train,0.7691993
L001170,nba_401810736,0,train,0.76055574
L001170,nba_401812715,0,train,0.77175534
L001170,nba_401810471,0,train,0.76554865
L001170,nba_401810095,0,train,0.77817136
L001170,nba_401810386,0,train,0.78125024
L001170,nba_401810912,0,train,0.7347949
L001170,nba_401810248,0,train,0.72357845
L001170,nba_401810060,0,train,0.75724256
L001170,nba_401809819,0,train,0.7434168
L001170,nba_401810285,0,train,0.7524004
L001170,nba_401810898,0,train,0.72253335
L001170,nba_401810504,0,train,0.75220597
L001171,nba_401812730,1,train,0.94114274
L001171,nba_401812715,0,train,0.8422382
L001171,nba_401812720,0,train,0.76255536
L001171,nba_401812721,0,train,0.6707597
L001171,nba_401812724,0,train,0.68836415
L001171,nba_401812738,0,train,0.6657393
L001171,nba_401812737,0,train,0.6302149
L001171,nba_401812726,0,train,0.63409734
L001171,nba_401812735,0,train,0.46950763
L001171,nba_401812734,0,train,0.6499748
L001171,nba_401812714,0,train,0.5655566
L001171,nba_401812736,0,train,0.6120746
L001171,nba_401812725,0,train,0.59433
L001172,nba_401810495,1,train,0.95027936
L001172,nba_401810507,0,train,0.87204427
L001172,nba_401810480,0,train,0.84374857
L001172,nba_401810506,0,train,0.61519396
L001172,nba_401810484,0,train,0.6902965
L001172,nba_401810472,0,train,0.74716264
L001173,nba_401810495,1,train,0.95027936
L001173,nba_401810507,0,train,0.87204427
L001173,nba_401810480,0,train,0.84374857
L001173,nba_401810506,0,train,0.61519396
L001173,nba_401810484,0,train,0.6902965
L001173,nba_401810472,0,train,0.74716264
L001174,nba_401810495,1,train,0.8848562
L001174,nba_401810507,0,train,0.7404952
L001174,nba_401810480,0,train,0.7236886
L001174,nba_401810506,0,train,0.60970414
L001174,nba_401810484,0,train,0.67233825
L001174,nba_401810472,0,train,0.7377489
L001175,nba_401810495,1,train,0.49958014
L001175,nba_401810507,0,train,0.52261114
L001175,nba_401810480,0,train,0.45872456
L001175,nba_401810506,0,train,0.32021937
L001175,nba_401810484,0,train,0.29907927
L001175,nba_401810472,0,train,0.30886713
L001175,nba_401810490,0,train,0.3000854
L001175,nba_401810505,0,train,0.34373692
L001175,nba_401810471,0,train,0.27489144
L001175,nba_401810510,0,train,0.32733953
L001175,nba_401810504,0,train,0.26047704
L001175,nba_401810474,0,train,0.2663052
L001175,nba_401810486,0,train,0.32743782
L001175,nba_401857824,0,train,0.28299826
L001175,nba_401810499,0,train,0.28938907
L001176,nfl_401772813,1,val,0.6069863
L001176,nfl_401772737,0,val,0.5699018
L001176,nfl_401772738,0,val,0.4785598
L001176,nfl_401772847,0,val,0.47270173
L001176,nfl_401772742,0,val,0.49526346
L001176,nfl_401772849,0,val,0.48823118
L001176,nfl_401772848,0,val,0.4832124
L001176,nfl_401772921,0,val,0.47701278
L001176,nfl_401772739,0,val,0.49667686
L001176,nfl_401772938,0,val,0.47783083
L001176,nfl_401772845,0,val,0.5008596
L001176,nfl_401772741,0,val,0.485251
L001177,nfl_401772813,1,val,0.65853155
L001177,nfl_401772728,0,val,0.6328091
L001177,nfl_401772892,0,val,0.6249245
L001177,nfl_401772790,0,val,0.5528575
L001177,nfl_401772771,0,val,0.6125226
L001177,nfl_401772916,0,val,0.5769018
L001177,nfl_401772750,0,val,0.6062899
